대출_고유키,금융회사코드,금융회사명,금융상품코드,금융상품명,기준일자,심의필일자,적재일자
대출_223,039,경남은행,0000202439,홀인원대출,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2023-H-3251,심의일자:2023-12-27,유효기일:2024-12-31",20240104
대출_224,039,경남은행,0000017158,주택연금대출,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2023-H-3335,심의일자:2023.12.29,유효기일:2024.12.31",20240104
대출_225,039,경남은행,0000017149,SOHO파트너론,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2022-H-3145,심의일자:2022.12.30,유효기일:2023.12.31",20240104
대출_226,039,경남은행,0000202825,주택금융공사무주택청년특례전세대환자금대출,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2023-H-3333,심의일자:2023.12.29,유효기일:2024.12.31",20240104
대출_227,039,경남은행,0000200394,가맹점우대대출,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2023-H-3323,심의일자:2023.12.29,유효기일:2024.12.31",20240104
대출_228,039,경남은행,0000204563,BNK경남사잇돌중금리대출,"2024-01-04(세전,연%)",준법감시인심의필심의번호:2022-H-2729심의일자:2022.12.15유효기일:2023.12.31,20240104
대출_229,039,경남은행,0000202311,BNK베스트드라이버론,"2024-01-04(세전,연%)",준법감시인심의필심의번호:2022-H-2735심의일자:2022.12.15유효기일:2023.12.31,20240104
대출_230,039,경남은행,0000202302,보육愛대출,"2024-01-04(세전,연%)","준법감시인심의필심의번호:2022-H-2898,심의일자:2022.12.21,유효기일:2023.12.31",20240104
대출_231,039,경남은행,0000206328,고정금리전세자금대출(주택금융공사),"2024-01-04(세전,연%)","준법감시인심의필,심의번호:2023-H-3289,심의일자:2023.12.29유효기일:2024.12.31",20240104
대출_232,039,경남은행,0000206192,지역신용보증재단브릿지보증금융지원특례보증대출,"2024-01-04(세전,연%)","준법감시인심의필,심의번호:2023-H-591,심의일자:2023.03.06,유효기일:2023.12.31",20240104
대출_233,045,새마을금고,,사잇돌대출,,,20240104
대출_234,045,새마을금고,,체크플러스론,,,20240104
대출_235,045,새마을금고,,MG기분UP대출,,,20240104
대출_236,045,새마을금고,,사장님드림UP대출,,,20240104
대출_237,045,새마을금고,,전문직UP대출,,,20240104
대출_238,045,새마을금고,,스피드마이너스대출,,,20240104
대출_239,045,새마을금고,,새마을금고 모기지론,,,20240104
대출_240,045,새마을금고,,신용대출,,,20240104
대출_241,045,새마을금고,,주택구입자금대출,,,20240104
대출_242,045,새마을금고,,인터넷범위내대출,,,20240104
대출_243,045,새마을금고,,학자금 대출,,,20240104
대출_244,045,새마을금고,,일일상환대출,,,20240104
대출_245,045,새마을금고,,Plus 연계 대출,20231011,,20240104
대출_246,045,새마을금고,,햇살론,,,20240104
대출_247,045,새마을금고,,착한가격업소우대대출,,,20240104
대출_248,045,새마을금고,,중앙회 일반인 대출,20231011,,20240104
대출_249,045,새마을금고,,중앙회 임직원신용대출,20231011,,20240104
대출_250,027,시티은행,695497216,예적금담보대출,,준법감시인 심의필 2305-02-043 (2023.05.12 - 2025.05.11),20240104
대출_251,031,대구은행,20283701000001001,DGB 장기모기지론,20230831,준법감시인 심의필 제23-1116호(2023.09.15~2025.09.14),20240104
대출_252,031,대구은행,20283769000001001,DGB HYBRID 모기지론,20230831,준법감시인 심의필 제23-1115호(2023.09.15~2025.09.14),20240104
대출_253,031,대구은행,20280416000001001,자동예금담보대출,,준법감시인 심의필 제23-396호(2023.03.30 ~ 2025.03.29),20240104
대출_254,031,대구은행,20280215000001001,예금담보대출,20221226,준법감시인 심의필 제23-397호(2023.03.30 ~ 2025.03.29),20240104
대출_255,031,대구은행,20280101001285001,DGB PLUS 오토론(중고차),20230417,준법감시인 심의필 제23-393호(2023.03.30 ~ 2025.03.29),20240104
대출_256,031,대구은행,20280101000757001,DGB PLUS 오토론(신차),20230417,준법감시인 심의필 제23-392호(2023.03.30 ~ 2025.03.29),20240104
대출_257,031,대구은행,20466201000001002,무방문 전세자금대출(서울보증보험),20221226,준법감시인 심의필 제23-398호(2023.03.30 ~ 2025.03.29),20240104
대출_258,031,대구은행,20280101001298001,DGB쓰담쓰담 간편대출(일반분할),20230403,준법감시인 심의필 제23-469호(2023.04.11~2025.04.10),20240104
대출_259,031,대구은행,20280801001415001,IM직장인 간편신용대출,20230522,준법감시인 심의필 제23-1511호(2023.12.20~2025.12.19),20240104
대출_260,023,제일은행,daily,중소기업운전자금대출(파트너스론 - (구)데일리론),,2023-W578 (2023.06.19~2024.05.31),20240104
대출_261,023,제일은행,lend001,중소기업분할상환대출,20231215,심의필 2023-W1458 (2023.12.21~2024.11.30),20240104
대출_262,023,제일은행,new_8064,New 순수장기고정금리 주택담보대출,20190330,심사필 W1113-20201207현재,20240104
대출_263,023,제일은행,jobOnLoan2,직장인중금리대출,20231201,심의필 2023-W1244 (2023.11.02~2024.10.31),20240104
대출_264,023,제일은행,new_8065,안심전환적격대출 (구조개선 순수장기고정금리),20150324,심사필 W1115-20201207현재,20240104
대출_265,023,제일은행,2111#1,퍼스트홈론,,심의필 2023-W285 (2023.04.12~2024.03.31),20240104
대출_266,023,제일은행,first2,퍼스트전세보증론,,심의필 2023-W287 (2023.04.12~2024.03.31),20240104
대출_267,023,제일은행,2266,돌려드림론,20231201,심의필 2023-W1098 (2023.10.02~2024.09.30),20240104
대출_268,023,제일은행,1355,한국주택금융공사 t-보금자리론(특례),,심의필 2023-W267 (2023.04.12~2024.03.31),20240104
대출_269,023,제일은행,loan_home,순수장기고정금리 주택담보대출,,심사필 W1004-20211015현재,20240104
대출_270,023,제일은행,loan_mo,모기지원,,심사필 W1007-20211015현재,20240104
대출_271,023,제일은행,2267,드림론 집단대출,20231201,심의필 2023-W1099 (2023.10.02~2024.09.30),20240104
대출_272,023,제일은행,loan_depo,예금담보대출,,심사필 W45-20230110~20241231,20240104
대출_273,023,제일은행,loan_hope,새희망홀씨2,20231201,심의필 2023-W1101 (2023.10.02~2024.09.30),20240104
대출_274,023,제일은행,loan_fund,펀드담보대출,,심사필 W46-20230110~20241231,20240104
대출_275,023,제일은행,loan_home2,New 순수장기고정금리 Ⅱ 주택담보대출,,심사필 W1003-20211015현재,20240104
대출_276,023,제일은행,loan_gruop,집단모기지론,,심사필 W1008-20211015현재,20240104
대출_277,023,제일은행,2111#2,퍼스트이자안심대출,20141021,심사필 W1009-20211015현재,20240104
대출_278,023,제일은행,loan01,징검다리론,20231201,심의필 2023-W1102 (2023.10.02~2024.09.30),20240104
대출_279,023,제일은행,sunloan15,햇살론15,,,20240104
대출_280,023,제일은행,safeloan2,안전망대출2,,,20240104
대출_281,023,제일은행,sunloan17,햇살론17,,심사필 W289-20210402현재,20240104
대출_282,023,제일은행,lendsafe,안전망대출,,심사필 W291-20210402현재,20240104
대출_283,023,제일은행,loan_ann_4,바꿔드림론,,심사필 W290-20210402현재,20240104
대출_284,023,제일은행,jobOnLoan,직장인 신용대출(온라인전용),20201030,심사필 W285-20210402현재,20240104
대출_285,023,제일은행,2003#2,돌려드림직장인대출,20201228,심사필 W284-20210402현재,20240104
대출_286,023,제일은행,eduExpLoan,학자금전환대출,,심사필 W287-20210402현재,20240104
대출_287,081,하나은행,spb_2821_1489867_115194,고정금리전세자금대출,20230329,*준법감시인심의필제2023-광고-111호(2023.04.11),20240104
대출_288,081,하나은행,spb_2821_1420277_115194,주택신보전세자금대출,20240104,*준법감시인심의필제2023-상품공시-050호(2023.03.02),20240104
대출_289,081,하나은행,spb_2821_1420276_115194,우량주택전세론,20240104,*준법감시인심의필제2023-상품공시-051호(2023.03.02),20240104
대출_290,081,하나은행,spb_2821_1420287_115194,하나전세금안심대출,20240104,*준법감시인심의필제2023-상품공시-052호(2023.03.02),20240104
대출_291,081,하나은행,spb_2821_1448536_115194,신혼부부전세론,20240104,*준법감시인심의필제2023-상품공시-053호(2023.03.02),20240104
대출_292,081,하나은행,spb_2821_1454262_115194,다둥이전세론,20240104,*준법감시인심의필제2023-상품공시-054호(2023.03.02),20240104
대출_293,081,하나은행,spb_2824_1494964_115200,경기청년기회사다리금융,20231020,*준법감시인심의필제2023-상품공시-502호(2023.10.20),20240104
대출_294,081,하나은행,spb_2821_1459846_115194,복지지킴이전세론,20240104,*준법감시인심의필제2023-상품공시-055호(2023.03.02),20240104
대출_295,081,하나은행,spb_2824_1488370_115200,하나새희망홀씨ll-건설근로자,20240104,*준법감시인심의필제2023-상품공시-381호(2023.08.11),20240104
대출_296,081,하나은행,spb_2821_1462557_115194,한사랑전세론,20240104,*준법감시인심의필제2023-상품공시-056호(2023.03.02),20240104
대출_297,081,하나은행,spb_2822_1478425_115196,하나햇살론뱅크,20240104,*준법감시인심의필제2023-상품공시-160호(2023.05.24),20240104
대출_298,081,하나은행,spb_2824_1483674_115200,하나원큐새희망홀씨ll,20240104,*준법감시인심의필제2023-상품공시-212호(2023.06.28),20240104
대출_300,081,하나은행,spb_2822_1475036_115196,햇살론15,202319,*준법감시인심의필제2022-상품-1470호(2022.12.26),20240104
대출_301,081,하나은행,spb_2822_1484672_115196,안심전환대출,2022114,*준법감시인심의필제2022-상품-1360호(2022.11.04),20240104
대출_302,081,하나은행,spb_2824_1474883_115200,AI대출,20240104,*준법감시인심의필제2023-상품공시-413호(2023.08.29),20240104
대출_306,081,하나은행,spb_2822_1473277_115196,하나원큐아파트론,20240104,*준법감시인심의필제2023-상품공시-597호(2023.12.22),20240104
대출_307,081,하나은행,spb_2822_1481336_115196,하나원큐주택담보대출,20240104,*준법감시인심의필제2023-상품공시-598호(2023.12.22),20240104
대출_308,081,하나은행,spb_2824_1462446_115200,하나원큐신용대출,20240104,*준법감시인심의필제2023-상품공시-457호(2023.09.22),20240104
대출_310,081,하나은행,spb_2821_1471223_115194,하나부분분할상환전세론,20240104,*준법감시인심의필제2023-상품공시-057호(2023.03.02),20240104
대출_311,081,하나은행,spb_2822_1472835_115196,하나주거용오피스텔담보대출(MCI/MCG),20240104,*준법감시인심의필제2023-상품공시-445호(2023.09.12),20240104
대출_314,081,하나은행,spb_2822_1466254_115196,하나원큐비상금대출,20240104,*준법감시인심의필제2023-상품공시-372호(2023.08.07),20240104
대출_315,081,하나은행,spb_2821_1448850_115194,군간부전세자금대출(추가),202177,*준법감시인심의필제2021-상품-1551호(2021.07.05),20240104
대출_316,081,하나은행,spb_2821_1482339_115194,세종시청년임차보증금대출,20230217,*준법감시인심의필제2023-상품공시-037호(2023.02.17),20240104
대출_317,081,하나은행,spb_2821_1420286_115194,목돈안드는행복전세,20240104,*준법감시인심의필제2022-상품-1119호(2022.03.24),20240104
대출_318,081,하나은행,spb_2822_1467208_115196,하나인테리어대출,20240104,*준법감시인심의필제2021-상품-1460호(2021.05.14),20240104
대출_319,081,하나은행,spb_2822_1444830_115196,하나유동화적격모기지론(판매중지2023.01.27~별도공지시까지),20240104,*준법감시인심의필제2022-상품-1443호(2022.12.06),20240104
대출_320,081,하나은행,spb_2822_1445168_115196,하나금리고정형적격대출(판매중지2023.01.27~별도공지시까지),20221220,*준법감시인심의필제2022-상품-1442호(2022.12.06),20240104
대출_321,081,하나은행,spb_2822_1420303_115196,가가호호담보대출(MCI)(상품통합에따른판매중지2021.07.22),20240104,*준법감시인심의필제2021-상품-1321호(2021.03.23),20240104
대출_322,081,하나은행,spb_2822_1420297_115196,원클릭모기지,20240104,*준법감시인심의필제2021-상품-1322호(2021.03.23),20240104
대출_323,081,하나은행,spb_2824_1472605_115200,핀크생활비대출,기준20210630,*준법감시인심의필제2021-상품-1534호(2021.07.05),20240104
대출_324,081,하나은행,spb_2824_1420271_115200,프리미엄직장인론,20240104,*준법감시인심의필제2023-상품공시-095호(2023.03.31),20240104
대출_325,081,하나은행,spb_2822_1449459_115196,하나사잇돌중금리대출,기준20210311,*준법감시인심의필제2021-상품-1324호(2021.03.23),20240104
대출_326,081,하나은행,spb_2824_1446888_115200,공무원클럽대출,20240104,*준법감시인심의필제2021-상품-1140호(2021.03.23),20240104
대출_327,081,하나은행,spb_2822_1420315_115196,1Q오토론,20240104,*준법감시인심의필제2022-상품-1095호(2022.03.11),20240104
대출_328,081,하나은행,spb_2822_1475401_115196,EV오토론,20240104,*준법감시인심의필제2021-상품-1556호(2021.07.23),20240104
대출_329,081,하나은행,spb_2822_1450476_115196,하나개인택시대출,20200422,*준법감시인심의필제2021-상품-1307호(2021.03.23),20240104
대출_330,081,하나은행,spb_2822_1420298_115196,예금담보대출,20240104,*준법감시인심의필제2023-상품공시-083호(2023.03.27),20240104
대출_331,081,하나은행,spb_2822_1446750_115196,하나아파트론,20240104,*준법감시인심의필제2023-상품공시-444호(2023.09.12),20240104
대출_332,081,하나은행,spb_2822_1461625_115196,하나월상환액고정형모기지론,기준2022726,*준법감시인심의필제2022-상품-1296호(2022.07.28),20240104
대출_333,081,하나은행,spb_2822_1420299_115196,하나변동금리모기지론,20240104,*준법감시인심의필제2023-상품공시-441호(2023.09.12),20240104
대출_334,081,하나은행,spb_2824_1420244_115200,닥터클럽대출-골드,20240104,*준법감시인심의필제2023-상품공시-354호(23.07.28),20240104
대출_335,081,하나은행,spb_2822_1420307_115196,하나혼합금리모기지론,20240104,*준법감시인심의필제2023-상품공시-442호(2023.09.12),20240104
대출_336,081,하나은행,spb_2822_1491358_115196,한국주택금융공사t-보금자리론,20240104,*준법감시인심의필제2023-상품공시-566호(2023.11.30),20240104
대출_337,081,하나은행,spb_2822_1487141_115196,하나혼합금리모기지론변동금리대환전용,20240104,*준법감시인심의필제2023-상품공시-443호(2023.09.12),20240104
대출_338,081,하나은행,spb_2824_1420246_115200,로이어클럽대출,20240104,*준법감시인심의필제2023-상품공시-097호(2023.03.31),20240104
대출_339,081,하나은행,spb_2824_1420245_115200,전문직클럽대출,20240104,*준법감시인심의필제2023-상품공시-356호(23.07.28),20240104
대출_340,081,하나은행,spb_2822_1431726_115196,보증보험담보대출,20240104,*준법감시인심의필제2021-상품-1328호(2021.03.23),20240104
